region_id,time_slot,day_of_week,supply,demand,demand_supply_gap
2,21,6,3,5,2
2,22,0,0,2,2
2,22,1,1,5,4
2,22,2,0,2,2
2,22,4,5,7,2
2,22,5,2,2,0
2,22,6,1,2,1
2,23,0,0,1,1
2,23,2,0,2,2
2,23,3,0,2,2
2,23,4,2,2,0
2,23,5,0,1,1
2,23,6,1,3,2
2,24,0,0,2,2
2,24,2,0,2,2
2,24,3,2,3,1
2,24,4,2,3,1
2,24,5,2,2,0
2,25,1,0,1,1
2,25,2,1,1,0
2,25,3,2,4,2
2,25,4,1,1,0
2,25,6,0,1,1
2,26,2,1,3,2
2,26,3,0,1,1
2,26,5,2,2,0
2,26,6,1,3,2
2,27,0,4,5,1
2,27,1,1,4,3
2,27,2,1,1,0
2,27,3,2,2,0
2,27,4,2,3,1
2,27,6,0,1,1
2,28,0,2,2,0
2,28,2,1,2,1
2,28,4,2,3,1
2,28,5,1,1,0
2,28,6,1,2,1
2,29,1,1,2,1
2,29,3,0,1,1
2,29,4,0,1,1
2,29,6,1,3,2
2,30,1,6,6,0
2,30,2,0,1,1
2,30,3,0,2,2
2,30,4,1,2,1
2,31,0,1,3,2
2,31,1,1,1,0
2,31,3,1,2,1
2,31,5,1,1,0
2,32,0,4,5,1
2,32,1,1,1,0
2,32,2,0,2,2
2,32,3,2,4,2
2,32,4,0,2,2
2,32,5,1,1,0
2,32,6,0,1,1
2,33,0,5,8,3
2,33,1,0,2,2
2,33,2,0,2,2
2,33,3,2,4,2
2,33,4,4,10,6
2,33,5,0,1,1
2,33,6,1,1,0
2,34,0,2,4,2
2,34,1,0,1,1
2,34,2,0,2,2
2,34,4,1,2,1
2,34,5,1,3,2
2,34,6,4,4,0
2,35,0,2,6,4
2,35,1,1,2,1
2,35,2,0,3,3
2,35,4,3,5,2
2,35,5,0,1,1
2,35,6,0,2,2
2,36,0,4,8,4
2,36,1,1,3,2
2,36,2,0,3,3
2,36,3,1,3,2
2,36,4,2,5,3
2,36,6,0,2,2
2,37,0,2,7,5
2,37,1,1,5,4
2,37,2,0,4,4
2,37,3,0,6,6
2,37,4,0,1,1
2,37,5,0,1,1
2,37,6,0,4,4
2,38,0,6,21,15
2,38,1,0,11,11
2,38,2,1,12,11
2,38,3,1,9,8
2,38,4,0,12,12
2,38,5,1,4,3
2,38,6,1,7,6
2,39,0,1,31,30
2,39,1,3,25,22
2,39,2,2,35,33
2,39,3,3,33,30
2,39,4,2,19,17
2,39,5,0,20,20
2,39,6,2,14,12
2,40,0,0,34,34
2,40,1,2,28,26
2,40,2,5,39,34
2,40,3,3,22,19
2,40,4,1,21,20
2,40,5,1,14,13
2,40,6,0,11,11
2,41,0,1,37,36
2,41,1,0,34,34
2,41,2,1,41,40
2,41,3,3,39,36
2,41,4,1,31,30
2,41,5,1,14,13
2,41,6,0,7,7
2,42,0,3,40,37
2,42,1,0,52,52
2,42,2,2,37,35
2,42,3,5,52,47
2,42,4,1,30,29
2,42,5,0,13,13
2,42,6,0,16,16
2,43,0,0,82,82
2,43,1,0,77,77
2,43,2,2,78,76
2,43,3,4,73,69
2,43,4,0,48,48
2,43,5,0,24,24
2,43,6,1,23,22
2,44,0,1,85,84
2,44,1,0,77,77
2,44,2,2,84,82
2,44,3,4,77,73
2,44,4,2,75,73
2,44,5,0,29,29
2,44,6,1,36,35
2,45,0,2,105,103
2,45,1,0,97,97
2,45,2,3,102,99
2,45,3,1,96,95
2,45,4,1,64,63
2,45,5,1,47,46
2,45,6,1,29,28
2,46,0,7,124,117
2,46,1,2,86,84
2,46,2,1,96,95
2,46,3,3,124,121
2,46,4,0,78,78
2,46,5,0,59,59
2,46,6,1,43,42
2,47,0,6,90,84
2,47,1,3,99,96
2,47,2,2,104,102
2,47,3,2,115,113
2,47,4,0,70,70
2,47,5,0,55,55
2,47,6,0,57,57
2,48,0,0,100,100
2,48,1,3,96,93
2,48,2,1,115,114
2,48,3,1,129,128
2,48,4,9,93,84
2,48,5,0,53,53
2,48,6,1,62,61
2,49,0,7,147,140
2,49,1,1,139,138
2,49,2,2,129,127
2,49,3,0,130,130
2,49,4,1,84,83
2,49,5,1,73,72
2,49,6,2,66,64
2,50,0,1,123,122
2,50,1,3,101,98
2,50,2,4,123,119
2,50,3,3,128,125
2,50,4,2,77,75
2,50,5,0,47,47
2,50,6,1,52,51
2,51,0,0,52,52
2,51,1,0,76,76
2,51,2,3,69,66
2,51,3,1,86,85
2,51,4,3,70,67
2,51,5,1,51,50
2,51,6,0,51,51
2,52,0,4,69,65
2,52,1,1,62,61
2,52,2,0,79,79
2,52,3,3,77,74
2,52,4,1,70,69
2,52,5,1,65,64
2,52,6,1,53,52
2,53,0,4,63,59
2,53,1,1,71,70
2,53,2,0,50,50
2,53,3,2,76,74
2,53,4,2,49,47
2,53,5,0,45,45
2,53,6,1,37,36
2,54,0,3,63,60
2,54,1,0,61,61
2,54,2,0,58,58
2,54,3,0,48,48
2,54,4,3,52,49
2,54,5,0,47,47
2,54,6,0,35,35
2,55,0,2,60,58
2,55,1,0,49,49
2,55,2,2,58,56
2,55,3,0,51,51
2,55,4,2,52,50
2,55,5,2,59,57
2,55,6,3,61,58
2,56,0,0,63,63
2,56,1,0,57,57
2,56,2,11,75,64
2,56,3,4,69,65
2,56,4,3,44,41
2,56,5,2,35,33
2,56,6,2,62,60
2,57,0,2,63,61
2,57,1,0,45,45
2,57,2,1,47,46
2,57,3,0,47,47
2,57,4,1,51,50
2,57,5,0,35,35
2,57,6,1,36,35
2,58,0,2,47,45
2,58,1,4,62,58
2,58,2,3,60,57
2,58,3,1,40,39
2,58,4,0,44,44
2,58,5,0,48,48
2,58,6,2,50,48
2,59,0,1,37,36
2,59,1,0,50,50
2,59,2,0,42,42
2,59,3,2,55,53
2,59,4,0,53,53
2,59,5,3,61,58
2,59,6,1,52,51
2,60,0,2,47,45
2,60,1,0,42,42
2,60,2,0,36,36
2,60,3,2,42,40
2,60,4,3,49,46
2,60,5,0,47,47
2,60,6,1,50,49
2,61,0,0,42,42
2,61,1,0,43,43
2,61,2,0,40,40
2,61,3,2,45,43
2,61,4,0,49,49
2,61,5,2,44,42
2,61,6,0,41,41
2,62,0,1,53,52
2,62,1,0,39,39
2,62,2,2,48,46
2,62,3,1,37,36
2,62,4,0,48,48
2,62,5,3,53,50
2,62,6,1,53,52
2,63,0,0,42,42
2,63,1,0,51,51
2,63,2,1,42,41
2,63,3,0,43,43
2,63,4,1,46,45
2,63,5,0,50,50
2,63,6,0,39,39
2,64,0,2,55,53
2,64,1,0,54,54
2,64,2,1,53,52
2,64,3,2,47,45
2,64,4,6,60,54
2,64,5,2,47,45
2,64,6,1,74,73
2,65,0,0,49,49
2,65,1,0,36,36
2,65,2,0,35,35
2,65,3,0,42,42
2,65,4,2,42,40
2,65,5,0,59,59
2,65,6,0,59,59
2,66,0,2,62,60
2,66,1,2,32,30
2,66,2,1,49,48
2,66,3,1,44,43
2,66,4,2,48,46
2,66,5,0,47,47
2,66,6,0,57,57
2,67,0,2,53,51
2,67,1,2,60,58
2,67,2,0,39,39
2,67,3,0,60,60
2,67,4,1,49,48
2,67,5,1,69,68
2,67,6,1,61,60
2,68,0,0,61,61
2,68,1,2,58,56
2,68,2,1,67,66
2,68,3,1,50,49
2,68,4,0,50,50
2,68,5,0,63,63
2,68,6,1,70,69
2,69,0,1,51,50
2,69,1,0,53,53
2,69,2,2,54,52
2,69,3,1,50,49
2,69,4,0,43,43
2,69,5,2,61,59
2,69,6,3,67,64
2,70,0,1,63,62
2,70,1,2,46,44
2,70,2,2,52,50
2,70,3,2,57,55
2,70,4,0,70,70
2,70,5,0,57,57
2,70,6,1,50,49
2,71,0,5,62,57
2,71,1,3,59,56
2,71,2,0,57,57
2,71,3,2,57,55
2,71,4,1,49,48
2,71,5,1,51,50
2,71,6,0,62,62
2,72,0,2,40,38
2,72,1,0,41,41
2,72,2,0,49,49
2,72,3,2,68,66
2,72,4,0,49,49
2,72,5,2,52,50
2,72,6,1,67,66
2,73,0,1,69,68
2,73,1,2,52,50
2,73,2,1,59,58
2,73,3,2,60,58
2,73,4,0,49,49
2,73,5,2,58,56
2,73,6,1,65,64
2,74,0,0,56,56
2,74,1,0,41,41
2,74,2,1,56,55
2,74,3,1,59,58
2,74,4,2,62,60
2,74,5,2,54,52
2,74,6,4,86,82
2,75,0,0,55,55
2,75,1,0,46,46
2,75,2,0,47,47
2,75,3,3,54,51
2,75,4,2,67,65
2,75,5,0,62,62
2,75,6,0,79,79
2,76,0,4,59,55
2,76,1,0,57,57
2,76,2,0,53,53
2,76,3,13,77,64
2,76,4,0,74,74
2,76,5,2,72,70
2,76,6,3,73,70
2,77,0,0,43,43
2,77,1,3,58,55
2,77,2,1,61,60
2,77,3,1,62,61
2,77,4,1,59,58
2,77,5,1,88,87
2,77,6,0,65,65
2,78,0,0,61,61
2,78,1,1,53,52
2,78,2,0,43,43
2,78,3,1,58,57
2,78,4,1,66,65
2,78,5,5,52,47
2,78,6,2,80,78
2,79,0,2,69,67
2,79,1,3,74,71
2,79,2,1,61,60
2,79,3,3,55,52
2,79,4,1,62,61
2,79,5,2,75,73
2,79,6,2,89,87
2,80,0,3,51,48
2,80,1,0,42,42
2,80,2,0,58,58
2,80,3,1,64,63
2,80,4,1,57,56
2,80,5,4,53,49
2,80,6,1,94,93
2,81,0,3,73,70
2,81,1,1,52,51
2,81,2,3,56,53
2,81,3,0,82,82
2,81,4,2,58,56
2,81,5,1,57,56
2,81,6,1,78,77
2,82,0,2,65,63
2,82,1,0,57,57
2,82,2,1,69,68
2,82,3,0,74,74
2,82,4,3,67,64
2,82,5,1,68,67
2,82,6,0,81,81
2,83,0,0,48,48
2,83,1,1,53,52
2,83,2,2,57,55
2,83,3,0,53,53
2,83,4,1,66,65
2,83,5,1,63,62
2,83,6,2,66,64
2,84,0,1,65,64
2,84,1,1,51,50
2,84,2,0,56,56
2,84,3,1,53,52
2,84,4,3,84,81
2,84,5,2,60,58
2,84,6,0,71,71
2,85,0,1,64,63
2,85,1,4,52,48
2,85,2,0,51,51
2,85,3,1,60,59
2,85,4,4,69,65
2,85,5,2,63,61
2,85,6,1,59,58
2,86,0,1,60,59
2,86,1,1,52,51
2,86,2,1,55,54
2,86,3,0,51,51
2,86,4,2,54,52
2,86,5,2,81,79
2,86,6,0,78,78
2,87,0,1,67,66
2,87,1,0,51,51
2,87,2,2,60,58
2,87,3,1,55,54
2,87,4,7,69,62
2,87,5,2,66,64
2,87,6,3,80,77
2,88,0,0,48,48
2,88,1,1,56,55
2,88,2,0,57,57
2,88,3,0,50,50
2,88,4,0,68,68
2,88,5,2,57,55
2,88,6,2,61,59
2,89,0,2,49,47
2,89,1,0,64,64
2,89,2,1,81,80
2,89,3,2,54,52
2,89,4,1,67,66
2,89,5,2,79,77
2,89,6,2,81,79
2,90,0,1,57,56
2,90,1,4,64,60
2,90,2,2,83,81
2,90,3,0,66,66
2,90,4,1,60,59
2,90,5,1,48,47
2,90,6,0,89,89
2,91,0,1,59,58
2,91,1,3,66,63
2,91,2,0,77,77
2,91,3,6,61,55
2,91,4,2,68,66
2,91,5,2,58,56
2,91,6,2,65,63
2,92,0,1,57,56
2,92,1,2,52,50
2,92,2,1,71,70
2,92,3,1,66,65
2,92,4,0,61,61
2,92,5,3,68,65
2,92,6,1,91,90
2,93,0,2,70,68
2,93,1,1,67,66
2,93,2,1,105,104
2,93,3,3,65,62
2,93,4,5,81,76
2,93,5,2,61,59
2,93,6,5,92,87
2,94,0,7,98,91
2,94,1,1,100,99
2,94,2,4,85,81
2,94,3,2,92,90
2,94,4,9,104,95
2,94,5,2,60,58
2,94,6,2,97,95
2,95,0,1,81,80
2,95,1,8,82,74
2,95,2,0,80,80
2,95,3,2,74,72
2,95,4,11,99,88
2,95,5,2,87,85
2,95,6,2,118,116
2,96,0,0,79,79
2,96,1,10,83,73
2,96,2,3,80,77
2,96,3,3,89,86
2,96,4,13,98,85
2,96,5,7,100,93
2,96,6,0,101,101
2,97,0,0,80,80
2,97,1,2,76,74
2,97,2,5,100,95
2,97,3,7,107,100
2,97,4,10,98,88
2,97,5,8,139,131
2,97,6,5,103,98
2,98,0,5,86,81
2,98,1,16,104,88
2,98,2,3,83,80
2,98,3,5,103,98
2,98,4,3,84,81
2,98,5,5,107,102
2,98,6,6,97,91
2,99,0,2,80,78
2,99,1,7,119,112
2,99,2,2,127,125
2,99,3,1,109,108
2,99,4,1,75,74
2,99,5,4,87,83
2,99,6,2,99,97
2,100,0,0,87,87
2,100,1,5,96,91
2,100,2,3,108,105
2,100,3,16,125,109
2,100,4,0,111,111
2,100,5,6,94,88
2,100,6,1,96,95
2,101,0,1,109,108
2,101,1,3,130,127
2,101,2,0,131,131
2,101,3,5,128,123
2,101,4,3,136,133
2,101,5,5,101,96
2,101,6,7,136,129
2,102,0,3,125,122
2,102,1,18,150,132
2,102,2,3,133,130
2,102,3,4,171,167
2,102,4,1,136,135
2,102,5,3,124,121
2,102,6,2,137,135
2,103,0,1,105,104
2,103,1,1,103,102
2,103,2,5,123,118
2,103,3,4,126,122
2,103,4,4,161,157
2,103,5,1,89,88
2,103,6,7,121,114
2,104,0,4,117,113
2,104,1,5,107,102
2,104,2,4,116,112
2,104,3,1,113,112
2,104,4,4,119,115
2,104,5,2,87,85
2,104,6,6,114,108
2,105,0,1,104,103
2,105,1,4,113,109
2,105,2,1,91,90
2,105,3,0,114,114
2,105,4,3,93,90
2,105,5,1,88,87
2,105,6,0,99,99
2,106,0,0,88,88
2,106,1,2,79,77
2,106,2,1,84,83
2,106,3,4,124,120
2,106,4,5,100,95
2,106,5,2,85,83
2,106,6,1,107,106
2,107,0,2,70,68
2,107,1,1,78,77
2,107,2,4,104,100
2,107,3,5,96,91
2,107,4,3,91,88
2,107,5,4,87,83
2,107,6,0,69,69
2,108,0,0,72,72
2,108,1,3,76,73
2,108,2,1,90,89
2,108,3,0,81,81
2,108,4,1,101,100
2,108,5,3,94,91
2,108,6,1,86,85
2,109,0,2,71,69
2,109,1,2,85,83
2,109,2,2,82,80
2,109,3,2,97,95
2,109,4,1,89,88
2,109,5,4,105,101
2,109,6,1,100,99
2,110,0,2,97,95
2,110,1,2,91,89
2,110,2,2,116,114
2,110,3,6,84,78
2,110,4,2,93,91
2,110,5,2,76,74
2,110,6,0,97,97
2,111,0,2,87,85
2,111,1,6,103,97
2,111,2,4,95,91
2,111,3,2,94,92
2,111,4,7,105,98
2,111,5,1,98,97
2,111,6,4,95,91
2,112,0,0,90,90
2,112,1,3,99,96
2,112,2,2,84,82
2,112,3,6,81,75
2,112,4,6,113,107
2,112,5,7,123,116
2,112,6,4,85,81
2,113,0,0,77,77
2,113,1,8,94,86
2,113,2,4,87,83
2,113,3,7,98,91
2,113,4,2,90,88
2,113,5,3,94,91
2,113,6,4,84,80
2,114,0,1,58,57
2,114,1,2,58,56
2,114,2,6,102,96
2,114,3,3,73,70
2,114,4,1,78,77
2,114,5,3,99,96
2,114,6,3,86,83
2,115,0,4,70,66
2,115,1,0,80,80
2,115,2,0,76,76
2,115,3,1,79,78
2,115,4,1,88,87
2,115,5,3,85,82
2,115,6,0,80,80
2,116,0,1,63,62
2,116,1,0,64,64
2,116,2,3,88,85
2,116,3,2,65,63
2,116,4,1,94,93
2,116,5,4,77,73
2,116,6,1,89,88
2,117,0,3,85,82
2,117,1,5,86,81
2,117,2,0,76,76
2,117,3,1,81,80
2,117,4,2,81,79
2,117,5,3,87,84
2,117,6,2,78,76
2,118,0,1,71,70
2,118,1,3,78,75
2,118,2,4,64,60
2,118,3,3,109,106
2,118,4,2,102,100
2,118,5,3,94,91
2,118,6,1,72,71
2,119,0,1,69,68
2,119,1,2,65,63
2,119,2,5,76,71
2,119,3,0,82,82
2,119,4,6,97,91
2,119,5,3,78,75
2,119,6,2,56,54
2,120,0,2,79,77
2,120,1,1,97,96
2,120,2,3,77,74
2,120,3,1,69,68
2,120,4,4,95,91
2,120,5,2,77,75
2,120,6,3,71,68
2,121,0,1,68,67
2,121,1,0,63,63
2,121,2,0,78,78
2,121,3,2,96,94
2,121,4,3,83,80
2,121,5,1,69,68
2,121,6,2,63,61
2,122,0,2,80,78
2,122,1,1,65,64
2,122,2,2,99,97
2,122,3,2,74,72
2,122,4,3,82,79
2,122,5,4,76,72
2,122,6,3,66,63
2,123,0,0,78,78
2,123,1,6,78,72
2,123,2,2,79,77
2,123,3,6,91,85
2,123,4,0,68,68
2,123,5,2,74,72
2,123,6,0,59,59
2,124,0,4,79,75
2,124,1,5,88,83
2,124,2,2,75,73
2,124,3,4,67,63
2,124,4,0,68,68
2,124,5,4,74,70
2,124,6,1,63,62
2,125,0,6,87,81
2,125,1,5,73,68
2,125,2,5,71,66
2,125,3,1,77,76
2,125,4,1,78,77
2,125,5,4,82,78
2,125,6,1,60,59
2,126,0,0,84,84
2,126,1,0,86,86
2,126,2,1,70,69
2,126,3,3,100,97
2,126,4,1,100,99
2,126,5,4,100,96
2,126,6,0,77,77
2,127,0,0,74,74
2,127,1,3,54,51
2,127,2,5,58,53
2,127,3,4,80,76
2,127,4,1,66,65
2,127,5,6,83,77
2,127,6,1,48,47
2,128,0,2,60,58
2,128,1,1,59,58
2,128,2,2,75,73
2,128,3,2,77,75
2,128,4,0,66,66
2,128,5,9,89,80
2,128,6,1,65,64
2,129,0,1,70,69
2,129,1,2,68,66
2,129,2,1,66,65
2,129,3,4,67,63
2,129,4,1,80,79
2,129,5,5,86,81
2,129,6,1,57,56
2,130,0,0,54,54
2,130,1,2,44,42
2,130,2,0,71,71
2,130,3,7,71,64
2,130,4,2,70,68
2,130,5,2,67,65
2,130,6,1,42,41
2,131,0,4,56,52
2,131,1,1,42,41
2,131,2,3,54,51
2,131,3,4,63,59
2,131,4,0,58,58
2,131,5,3,55,52
2,131,6,0,49,49
2,132,0,2,51,49
2,132,1,9,58,49
2,132,2,4,53,49
2,132,3,4,66,62
2,132,4,0,74,74
2,132,5,4,88,84
2,132,6,2,54,52
2,133,0,0,45,45
2,133,1,2,50,48
2,133,2,0,48,48
2,133,3,1,41,40
2,133,4,2,61,59
2,133,5,15,82,67
2,133,6,3,57,54
2,134,0,0,46,46
2,134,1,1,46,45
2,134,2,0,38,38
2,134,3,3,37,34
2,134,4,4,49,45
2,134,5,6,55,49
2,134,6,2,48,46
2,135,0,3,39,36
2,135,1,2,46,44
2,135,2,0,42,42
2,135,3,1,55,54
2,135,4,2,47,45
2,135,5,0,66,66
2,135,6,0,45,45
2,136,0,2,29,27
2,136,1,1,37,36
2,136,2,1,43,42
2,136,3,6,49,43
2,136,4,2,33,31
2,136,5,0,43,43
2,136,6,0,36,36
2,137,0,2,35,33
2,137,1,1,31,30
2,137,2,0,34,34
2,137,3,2,45,43
2,137,4,1,40,39
2,137,5,0,52,52
2,137,6,1,27,26
2,138,0,0,18,18
2,138,1,1,29,28
2,138,2,1,43,42
2,138,3,1,53,52
2,138,4,1,34,33
2,138,5,0,48,48
2,138,6,0,32,32
2,139,0,1,27,26
2,139,1,5,39,34
2,139,2,3,34,31
2,139,3,1,29,28
2,139,4,2,44,42
2,139,5,1,35,34
2,139,6,1,24,23
2,140,0,3,31,28
2,140,1,0,31,31
2,140,2,0,31,31
2,140,3,1,30,29
2,140,4,6,44,38
2,140,5,2,40,38
2,140,6,4,50,46
2,141,0,1,18,17
2,141,1,2,38,36
2,141,2,1,30,29
2,141,3,0,22,22
2,141,4,3,58,55
2,141,5,1,33,32
2,141,6,1,36,35
2,142,0,2,21,19
2,142,1,1,29,28
2,142,2,0,19,19
2,142,3,2,27,25
2,142,4,4,30,26
2,142,5,3,47,44
2,142,6,0,38,38
2,143,0,0,20,20
2,143,1,1,27,26
2,143,2,1,23,22
2,143,3,1,39,38
2,143,4,0,32,32
2,143,5,0,32,32
2,143,6,0,25,25
3,0,0,0,2,2
3,0,1,0,2,2
3,0,2,2,2,0
3,0,4,1,3,2
3,0,5,1,1,0
3,0,6,2,3,1
3,1,0,4,4,0
3,1,1,1,2,1
3,1,2,0,1,1
3,1,3,1,1,0
3,1,4,0,1,1
3,1,5,0,2,2
3,1,6,0,1,1
3,2,0,0,1,1
3,2,1,0,1,1
3,2,2,2,2,0
3,2,3,4,5,1
3,2,4,4,6,2
3,2,5,0,2,2
3,2,6,0,2,2
3,3,0,1,2,1
3,3,1,0,1,1
3,3,2,1,1,0
3,3,3,6,7,1
3,3,4,4,6,2
3,3,6,1,2,1
3,4,0,2,3,1
3,4,2,1,2,1
3,4,3,2,3,1
3,4,4,2,2,0
3,4,5,3,4,1
3,4,6,0,2,2
3,5,0,3,4,1
3,5,2,1,2,1
3,5,3,8,9,1
3,5,4,0,3,3
3,5,5,2,5,3
3,5,6,2,4,2
3,6,0,1,4,3
3,6,1,1,1,0
3,6,3,2,4,2
3,6,4,0,1,1
3,6,6,4,4,0
3,7,0,2,2,0
3,7,2,1,1,0
3,7,5,2,3,1
3,7,6,1,2,1
3,8,0,1,1,0
3,8,3,2,2,0
3,8,4,0,2,2
3,8,5,0,1,1
3,9,2,2,4,2
3,9,4,0,1,1
3,9,5,0,1,1
3,10,0,0,1,1
3,10,1,0,1,1
3,10,4,2,4,2
3,10,6,1,1,0
3,11,4,0,2,2
3,11,5,0,1,1
3,11,6,1,2,1
3,12,0,1,1,0
3,12,4,2,3,1
3,12,6,1,3,2
3,13,1,0,1,1
3,13,4,0,1,1
3,13,5,0,2,2
3,13,6,1,2,1
3,14,0,0,2,2
3,14,1,0,3,3
3,14,3,0,1,1
3,14,6,0,1,1
3,15,1,0,2,2
3,15,2,0,1,1
3,15,6,0,1,1
3,16,2,0,1,1
3,16,4,0,1,1
3,16,5,0,2,2
3,17,0,0,1,1
3,17,2,0,1,1
3,17,5,1,1,0
3,18,0,1,1,0
3,18,2,1,1,0
3,18,4,0,1,1
3,19,0,0,1,1
3,19,1,1,1,0
3,19,2,1,2,1
3,19,3,4,4,0
3,20,3,3,3,0
3,20,4,0,1,1
3,21,2,0,1,1
3,21,4,1,1,0
3,22,2,1,1,0
3,22,6,1,1,0
3,23,3,0,1,1
3,24,1,0,1,1
3,24,3,0,1,1
3,24,6,2,2,0
3,25,0,1,1,0
3,25,4,1,1,0
3,25,6,1,1,0
3,26,0,1,1,0
3,26,3,4,4,0
3,27,0,2,2,0
3,27,3,1,1,0
3,28,0,3,3,0
3,28,1,0,1,1
3,28,3,0,1,1
3,29,0,1,1,0
3,29,4,2,2,0
3,30,2,0,1,1
3,31,3,0,1,1
3,31,5,1,1,0
3,33,3,0,1,1
3,33,4,2,3,1
3,34,3,1,2,1
3,34,4,0,1,1
3,34,5,0,1,1
3,35,2,2,2,0
3,35,3,0,1,1
3,35,5,1,1,0
3,36,3,0,2,2
3,36,4,1,1,0
3,37,0,1,2,1
3,37,1,0,1,1
3,37,2,0,1,1
3,37,4,1,2,1
3,37,5,2,2,0
3,38,0,0,1,1
3,38,1,1,1,0
3,38,2,1,4,3
3,38,3,3,5,2
3,38,4,1,1,0
3,38,5,3,3,0
3,38,6,1,1,0
3,39,0,2,5,3
3,39,1,0,2,2
3,39,2,1,6,5
3,39,3,1,3,2
3,39,4,3,3,0
3,39,5,3,4,1
3,39,6,2,4,2
3,40,0,1,7,6
3,40,1,0,2,2
3,40,2,0,2,2
3,40,3,1,6,5
3,40,4,1,3,2
3,40,5,0,3,3
3,40,6,0,3,3
3,41,0,4,11,7
3,41,1,0,5,5
3,41,2,0,3,3
3,41,3,0,4,4
3,41,4,0,3,3
3,41,5,0,2,2
3,41,6,0,2,2
3,42,0,2,10,8
3,42,1,0,5,5
3,42,2,2,8,6
3,42,3,0,9,9
3,42,4,2,4,2
3,42,5,1,4,3
3,42,6,0,4,4
3,43,0,5,16,11
3,43,1,0,10,10
3,43,2,3,12,9
3,43,3,0,9,9
3,43,4,1,9,8
3,43,5,0,4,4
3,43,6,1,6,5
3,44,0,3,15,12
3,44,1,1,20,19
3,44,2,3,24,21
3,44,3,1,8,7
3,44,4,2,21,19
3,44,5,1,12,11
3,44,6,3,7,4
3,45,0,6,18,12
3,45,1,0,15,15
3,45,2,0,21,21
3,45,3,6,27,21
3,45,4,6,14,8
3,45,5,0,13,13
3,45,6,3,13,10
3,46,0,0,8,8
3,46,1,1,11,10
3,46,2,2,15,13
3,46,3,5,20,15
3,46,4,3,16,13
3,46,5,0,10,10
3,46,6,2,11,9
3,47,0,3,12,9
3,47,1,1,11,10
3,47,2,6,18,12
3,47,3,5,21,16
3,47,4,12,24,12
3,47,5,0,11,11
3,47,6,0,7,7
3,48,0,7,17,10
3,48,1,6,21,15
3,48,2,5,20,15
3,48,3,5,18,13
3,48,4,6,18,12
3,48,5,0,10,10
3,48,6,2,10,8
3,49,0,16,28,12
3,49,1,3,20,17
3,49,2,2,14,12
3,49,3,5,23,18
3,49,4,5,10,5
3,49,5,2,9,7
3,49,6,2,7,5
3,50,0,15,30,15
3,50,1,4,11,7
3,50,2,13,19,6
3,50,3,2,10,8
3,50,4,5,19,14
3,50,5,0,16,16
3,50,6,2,10,8
3,51,0,8,24,16
3,51,1,4,20,16
3,51,2,15,32,17
3,51,3,1,16,15
3,51,4,3,15,12
3,51,5,2,12,10
3,51,6,1,16,15
3,52,0,4,15,11
3,52,1,7,19,12
3,52,2,1,23,22
3,52,3,2,18,16
3,52,4,4,16,12
3,52,5,4,21,17
3,52,6,2,9,7
3,53,0,9,19,10
3,53,1,1,14,13
3,53,2,0,11,11
3,53,3,7,29,22
3,53,4,1,9,8
3,53,5,1,10,9
3,53,6,8,21,13
3,54,0,1,8,7
3,54,1,3,11,8
3,54,2,0,6,6
3,54,3,5,17,12
3,54,4,0,9,9
3,54,5,0,8,8
3,54,6,1,14,13
3,55,0,1,6,5
3,55,1,1,11,10
3,55,2,0,9,9
3,55,3,9,16,7
3,55,4,2,12,10
3,55,5,1,10,9
3,55,6,9,19,10
3,56,0,3,15,12
3,56,1,4,20,16
3,56,2,2,13,11
3,56,3,8,14,6
3,56,4,5,14,9
3,56,5,1,11,10
3,56,6,3,13,10
3,57,0,0,10,10
3,57,1,0,11,11
3,57,2,6,19,13
3,57,3,5,11,6
3,57,4,2,5,3
3,57,5,0,8,8
3,57,6,1,9,8
3,58,0,1,5,4
3,58,1,5,10,5
3,58,2,3,13,10
3,58,3,3,10,7
3,58,4,7,14,7
3,58,5,1,4,3
3,58,6,1,8,7
3,59,0,7,13,6
3,59,1,6,15,9
3,59,2,4,10,6
3,59,3,4,18,14
3,59,4,2,8,6
3,59,5,1,10,9
3,59,6,0,6,6
3,60,0,4,12,8
3,60,1,3,10,7
3,60,2,4,11,7
3,60,3,1,9,8
3,60,4,8,16,8
3,60,5,1,10,9
3,60,6,3,15,12
3,61,0,0,7,7
3,61,1,9,18,9
3,61,2,1,5,4
3,61,3,4,11,7
3,61,4,1,7,6
3,61,5,0,3,3
3,61,6,1,6,5
3,62,0,4,9,5
3,62,1,1,12,11
3,62,2,2,15,13
3,62,3,8,14,6
3,62,4,10,14,4
3,62,5,1,4,3
3,62,6,3,11,8
3,63,0,4,10,6
3,63,1,1,5,4
3,63,2,4,18,14
3,63,3,10,14,4
3,63,4,10,17,7
3,63,5,1,10,9
3,63,6,4,11,7
3,64,0,5,9,4
3,64,1,1,3,2
3,64,2,3,7,4
3,64,3,2,8,6
3,64,4,6,14,8
3,64,5,2,8,6
3,64,6,2,10,8
3,65,0,3,10,7
3,65,1,4,10,6
3,65,2,0,2,2
3,65,3,7,14,7
3,65,4,8,18,10
3,65,5,0,3,3
3,65,6,5,15,10
3,66,0,1,7,6
3,66,1,5,9,4
3,66,2,3,8,5
3,66,3,1,9,8
3,66,4,5,11,6
3,66,5,2,8,6
3,66,6,0,11,11
3,67,0,3,9,6
3,67,1,5,11,6
